# bin,count
26640,135
26650,123
26660,138
26670,132
26680,113
26690,137
26700,132
26710,135
26720,127
26730,121
26740,126
26750,122
26760,124
26770,120
26780,136
26790,106
26800,132
26810,123
26820,117
26830,119
26840,139
26850,118
26860,118
26870,144
26880,132
26890,143
26900,131
26910,113
26920,127
26930,131
26940,128
26950,116
26960,133
26970,122
26980,130
26990,123
27000,130
27010,154
27020,122
27030,124
27040,115
27050,119
27060,119
27070,122
27080,125
27090,124
27100,101
27110,117
27120,111
27130,135
27140,112
27150,124
27160,119
27170,119
27180,134
27190,105
27200,127
27210,125
27220,131
27230,109
27240,126
27250,130
27260,125
27270,113
27280,131
27290,125
27300,116
27310,110
27320,123
27330,121
27340,125
27350,125
27360,119
27370,94
27380,113
27390,118
27400,119
27410,136
27420,132
27430,124
27440,125
27450,111
27460,124
27470,107
27480,117
27490,105
27500,112
27510,113
27520,109
27530,118
27540,140
27550,111
27560,126
27570,95
27580,115
27590,136
27600,124
27610,113
27620,138
27630,118
27640,118
27650,101
27660,136
27670,122
27680,111
27690,118
27700,117
27710,124
27720,86
27730,126
27740,106
27750,108
27760,92
27770,129
27780,118
27790,113
27800,118
27810,117
27820,107
27830,125
27840,108
27850,118
27860,105
27870,118
27880,147
27890,137
27900,111
27910,124
27920,130
27930,124
27940,125
27950,123
27960,148
27970,120
27980,125
27990,134
28000,130
28010,124
28020,134
28030,121
28040,105
28050,131
28060,94
28070,119
28080,126
28090,115
28100,109
28110,122
28120,119
28130,123
28140,109
28150,136
28160,119
28170,130
28180,132
28190,125
28200,117
28210,129
28220,115
28230,134
28240,124
28250,99
28260,133
28270,120
28280,129
28290,113
28300,113
28310,105
28320,101
28330,118
28340,119
28350,140
28360,122
28370,123
28380,125
28390,112
28400,99
28410,103
28420,113
28430,119
28440,114
28450,110
28460,120
28470,121
28480,109
28490,108
28500,106
28510,99
28520,116
28530,124
28540,109
28550,126
28560,116
28570,122
28580,142
28590,136
28600,113
28610,103
28620,128
28630,122
28640,112
28650,98
28660,106
28670,139
28680,114
28690,110
28700,106
28710,130
28720,123
28730,101
28740,111
28750,104
28760,122
28770,106
28780,115
28790,109
28800,121
28810,131
28820,123
28830,101
28840,114
28850,110
28860,112
28870,118
28880,100
28890,101
28900,115
28910,115
28920,119
28930,121
28940,128
28950,118
28960,112
28970,115
28980,90
28990,98
29000,123
29010,102
29020,106
29030,117
29040,110
29050,108
29060,112
29070,126
29080,124
29090,101
29100,94
29110,108
29120,113
29130,119
29140,117
29150,94
29160,120
29170,129
29180,92
29190,120
29200,100
29210,124
29220,117
29230,112
29240,122
29250,124
29260,119
29270,98
29280,115
29290,113
29300,119
29310,96
29320,109
29330,89
29340,132
29350,127
29360,130
29370,107
29380,119
29390,107
29400,113
29410,96
29420,120
29430,115
29440,117
29450,106
29460,94
29470,109
29480,103
29490,123
29500,106
29510,115
29520,116
29530,93
29540,101
29550,101
29560,122
29570,117
29580,102
29590,103
29600,109
29610,116
29620,109
29630,113
29640,116
29650,111
29660,105
29670,110
29680,121
29690,110
29700,114
29710,117
29720,107
29730,102
29740,108
29750,104
29760,115
29770,112
29780,105
29790,101
29800,102
29810,106
29820,106
29830,81
29840,108
29850,103
29860,103
29870,114
29880,116
29890,132
29900,116
29910,108
29920,103
29930,129
29940,106
29950,111
29960,93
29970,131
29980,90
29990,117
30000,118
30010,112
30020,105
30030,106
30040,104
30050,122
30060,130
30070,104
30080,111
30090,93
30100,97
30110,106
30120,116
30130,96
30140,83
30150,111
30160,132
30170,110
30180,112
30190,112
30200,115
30210,105
30220,128
30230,93
30240,104
30250,114
30260,91
30270,104
30280,116
30290,121
30300,112
30310,111
30320,104
30330,97
30340,106
30350,102
30360,96
30370,96
30380,110
30390,101
30400,94
30410,106
30420,113
30430,118
30440,101
30450,98
30460,114
30470,96
30480,107
30490,107
30500,125
30510,114
30520,108
30530,78
30540,118
30550,118
30560,105
30570,104
30580,105
30590,102
30600,127
30610,95
30620,111
30630,102
30640,107
30650,100
30660,105
30670,108
30680,97
30690,98
30700,110
30710,102
30720,106
30730,92
30740,84
30750,115
30760,95
30770,109
30780,118
30790,90
30800,100
30810,97
30820,108
30830,109
30840,107
30850,109
30860,107
30870,96
30880,115
30890,113
30900,119
30910,100
30920,84
30930,87
30940,99
30950,104
30960,105
30970,107
30980,95
30990,118
31000,105
31010,106
31020,109
31030,89
31040,84
31050,100
31060,102
31070,96
31080,81
31090,101
31100,98
31110,98
31120,110
31130,128
31140,106
31150,105
31160,117
31170,109
31180,118
31190,112
31200,78
31210,101
31220,98
31230,96
31240,112
31250,104
31260,103
31270,96
31280,96
31290,92
31300,108
31310,104
31320,100
31330,104
31340,116
31350,91
31360,99
31370,91
31380,92
31390,103
31400,92
31410,106
31420,89
31430,92
31440,100
31450,103
31460,91
31470,104
31480,93
31490,115
31500,95
31510,107
31520,107
31530,91
31540,89
31550,109
31560,94
31570,93
31580,105
31590,106
31600,109
31610,103
31620,111
31630,91
31640,92
31650,101
31660,104
31670,102
31680,94
31690,114
31700,87
31710,103
31720,80
31730,86
31740,81
31750,121
31760,102
31770,89
31780,91
31790,110
31800,99
31810,109
31820,101
31830,98
31840,112
31850,105
31860,108
31870,107
31880,78
31890,95
31900,96
31910,93
31920,104
31930,105
31940,99
31950,92
31960,79
31970,99
31980,97
31990,85
32000,91
32010,94
32020,104
32030,100
32040,108
32050,125
32060,98
32070,104
32080,87
32090,107
32100,100
32110,94
32120,87
32130,92
32140,105
32150,91
32160,134
32170,98
32180,87
32190,96
32200,119
32210,98
32220,115
32230,108
32240,109
32250,96
32260,93
32270,73
32280,110
32290,109
32300,95
32310,97
32320,89
32330,96
32340,101
32350,101
32360,91
32370,90
32380,83
32390,100
32400,95
32410,114
32420,103
32430,97
32440,96
32450,97
32460,96
32470,95
32480,94
32490,91
32500,106
32510,98
32520,92
32530,130
32540,93
32550,97
32560,91
32570,87
32580,94
32590,92
32600,97
32610,82
32620,104
32630,99
32640,93
32650,96
32660,112
32670,114
32680,82
32690,103
32700,84
32710,99
32720,117
32730,89
32740,97
32750,74
32760,90
32770,86
32780,96
32790,106
32800,91
32810,84
32820,81
32830,97
32840,102
32850,102
32860,99
32870,113
32880,85
32890,102
32900,81
32910,96
32920,98
32930,88
32940,104
32950,94
32960,89
32970,99
32980,110
32990,106
33000,90
33010,93
33020,96
33030,104
33040,86
33050,97
33060,85
33070,88
33080,93
33090,89
33100,102
33110,89
33120,88
33130,82
33140,93
33150,86
33160,101
33170,104
33180,83
33190,94
33200,103
33210,104
33220,90
33230,93
33240,91
33250,82
33260,83
33270,102
33280,84
33290,84
33300,100
33310,90
33320,80
33330,91
33340,96
33350,94
33360,82
33370,100
33380,110
33390,91
33400,101
33410,85
33420,90
33430,97
33440,101
33450,108
33460,84
33470,111
33480,94
33490,101
33500,94
33510,98
33520,101
33530,99
33540,87
33550,102
33560,110
33570,113
33580,85
33590,71
33600,86
33610,100
33620,79
33630,67
33640,87
33650,95
33660,85
33670,94
33680,100
33690,84
33700,95
33710,98
33720,88
33730,107
33740,83
33750,100
33760,91
33770,76
33780,94
33790,86
33800,86
33810,89
33820,85
33830,109
33840,85
33850,81
33860,100
33870,74
33880,84
33890,103
33900,80
33910,94
33920,80
33930,117
33940,97
33950,82
33960,96
33970,100
33980,100
33990,99
34000,98
34010,107
34020,87
34030,93
34040,102
34050,87
34060,115
34070,85
34080,89
34090,87
34100,78
34110,100
34120,68
34130,79
34140,77
34150,74
34160,95
34170,82
34180,74
34190,106
34200,85
34210,84
34220,102
34230,100
34240,90
34250,76
34260,95
34270,74
34280,102
34290,98
34300,87
34310,93
34320,93
34330,93
34340,89
34350,106
34360,98
34370,86
34380,85
34390,91
34400,97
34410,87
34420,74
34430,94
34440,85
34450,94
34460,92
34470,88
34480,69
34490,91
34500,93
34510,104
34520,86
34530,90
34540,95
34550,72
34560,92
34570,86
34580,82
34590,101
34600,73
34610,78
34620,87
34630,89
34640,98
34650,89
34660,92
34670,73
34680,89
34690,107
34700,74
34710,86
34720,101
34730,82
34740,87
34750,84
34760,91
34770,74
34780,72
34790,88
34800,93
34810,88
34820,94
34830,81
34840,77
34850,89
34860,97
34870,102
34880,88
34890,76
34900,92
34910,73
34920,80
34930,87
34940,87
34950,63
34960,89
34970,74
34980,86
34990,99
35000,82
35010,93
35020,78
35030,83
35040,77
35050,84
35060,79
35070,86
35080,86
35090,85
35100,76
35110,84
35120,78
35130,94
35140,89
35150,98
35160,95
35170,80
35180,84
35190,105
35200,95
35210,82
35220,72
35230,92
35240,90
35250,69
35260,89
35270,94
35280,77
35290,98
35300,79
35310,71
35320,82
35330,75
35340,78
35350,89
35360,97
35370,97
35380,85
35390,82
35400,81
35410,92
35420,68
35430,96
35440,88
35450,79
35460,83
35470,78
35480,79
35490,69
35500,87
35510,82
35520,97
35530,77
35540,80
35550,87
35560,104
35570,88
35580,80
35590,75
35600,78
35610,86
35620,78
35630,89
35640,76
35650,92
35660,85
35670,79
35680,73
35690,73
35700,68
35710,95
35720,69
35730,83
35740,76
35750,86
35760,107
35770,83
35780,81
35790,83
35800,104
35810,92
35820,98
35830,100
35840,77
35850,75
35860,81
35870,86
35880,84
35890,79
35900,78
35910,81
35920,84
35930,83
35940,77
35950,73
35960,68
35970,92
35980,84
35990,74
36000,89
36010,85
36020,71
36030,72
36040,85
36050,82
36060,73
36070,88
36080,89
36090,94
36100,84
36110,80
36120,81
36130,86
36140,81
36150,93
36160,74
36170,83
36180,78
36190,79
36200,94
36210,81
36220,90
36230,79
36240,94
36250,94
36260,71
36270,81
36280,79
36290,85
36300,95
36310,93
36320,78
36330,88
36340,92
36350,67
36360,86
36370,87
36380,85
36390,89
36400,82
36410,73
36420,81
36430,78
36440,76
36450,85
36460,79
36470,86
36480,93
36490,101
36500,73
36510,88
36520,71
36530,78
36540,86
36550,71
36560,85
36570,91
36580,83
36590,92
36600,70
36610,74
36620,75
36630,81
36640,80
36650,93
36660,65
36670,82
36680,77
36690,82
36700,88
36710,76
36720,81
36730,79
36740,62
36750,83
36760,59
36770,79
36780,82
36790,76
36800,82
36810,100
36820,87
36830,78
36840,77
36850,80
36860,87
36870,76
36880,77
36890,69
36900,92
36910,70
36920,80
36930,89
36940,76
36950,79
36960,84
36970,69
36980,78
36990,86
37000,81
37010,85
37020,73
37030,76
37040,72
37050,73
37060,89
37070,64
37080,71
37090,98
37100,82
37110,80
37120,82
37130,84
37140,62
37150,84
37160,65
37170,96
37180,75
37190,85
37200,84
37210,87
37220,66
37230,92
37240,75
37250,73
37260,84
37270,70
37280,70
37290,60
37300,79
37310,73
37320,74
37330,95
37340,81
37350,75
37360,84
37370,69
37380,81
37390,64
37400,72
37410,68
37420,87
37430,77
37440,85
37450,61
37460,83
37470,67
37480,74
37490,70
37500,82
37510,66
37520,74
37530,75
37540,89
37550,95
37560,71
37570,79
37580,71
37590,67
37600,73
37610,66
37620,92
37630,74
37640,75
37650,83
37660,90
37670,87
37680,64
37690,82
37700,80
37710,89
37720,62
37730,74
37740,88
37750,83
37760,81
37770,82
37780,83
37790,68
37800,79
37810,95
37820,72
37830,77
37840,85
37850,74
37860,82
37870,87
37880,74
37890,71
37900,73
37910,64
37920,66
37930,90
37940,68
37950,59
37960,60
37970,86
37980,85
37990,77
38000,84
38010,82
38020,93
38030,81
38040,68
38050,64
38060,75
38070,86
38080,80
38090,81
38100,83
38110,80
38120,90
38130,71
38140,66
38150,78
38160,58
38170,83
38180,74
38190,70
38200,90
38210,80
38220,82
38230,66
38240,78
38250,67
38260,69
38270,68
38280,79
38290,60
38300,75
38310,60
38320,82
38330,64
38340,82
38350,76
38360,74
38370,67
38380,69
38390,89
38400,89
38410,73
38420,75
38430,84
38440,80
38450,73
38460,81
38470,69
38480,75
38490,84
38500,71
38510,64
38520,77
38530,73
38540,67
38550,81
38560,90
38570,71
38580,71
38590,75
38600,76
38610,71
38620,77
38630,83
38640,87
38650,76
38660,67
38670,71
38680,80
38690,68
38700,82
38710,71
38720,83
38730,77
38740,79
38750,87
38760,75
38770,73
38780,72
38790,69
38800,77
38810,62
38820,69
38830,70
38840,65
38850,55
38860,76
38870,71
38880,95
38890,75
38900,63
38910,80
38920,56
38930,76
38940,72
38950,101
38960,75
38970,69
38980,85
38990,91
39000,74
39010,61
39020,67
39030,70
39040,75
39050,79
39060,98
39070,66
39080,72
39090,67
39100,65
39110,83
39120,82
39130,78
39140,62
39150,82
39160,81
39170,74
39180,74
39190,79
39200,65
39210,73
39220,83
39230,70
39240,84
39250,83
39260,61
39270,77
39280,82
39290,55
39300,75
39310,67
39320,57
39330,65
39340,65
39350,70
39360,58
39370,78
39380,80
39390,79
39400,72
39410,71
39420,68
39430,71
39440,75
39450,82
39460,76
39470,84
39480,72
39490,57
39500,70
39510,59
39520,71
39530,81
39540,91
39550,78
39560,76
39570,76
39580,66
39590,66
39600,74
39610,58
39620,66
39630,68
39640,73
39650,73
39660,57
39670,68
39680,71
39690,76
39700,61
39710,74
39720,73
39730,85
39740,88
39750,66
39760,90
39770,64
39780,68
39790,74
39800,68
39810,70
39820,61
39830,71
39840,67
39850,74
39860,66
39870,73
39880,70
39890,61
39900,62
39910,66
39920,69
39930,70
39940,61
39950,82
39960,64
39970,63
39980,78
39990,76
40000,82
40010,77
40020,72
40030,79
40040,67
40050,61
40060,62
40070,79
40080,70
40090,74
40100,67
40110,68
40120,70
40130,75
40140,52
40150,81
40160,67
40170,63
40180,66
40190,74
40200,80
40210,63
40220,70
40230,59
40240,66
40250,71
40260,66
40270,68
40280,76
40290,57
40300,64
40310,67
40320,76
40330,74
40340,72
40350,56
40360,65
40370,40
40380,80
40390,78
40400,73
40410,77
40420,59
40430,70
40440,63
40450,68
40460,82
40470,70
40480,66
40490,64
40500,63
40510,61
40520,67
40530,73
40540,71
40550,64
40560,65
40570,72
40580,51
40590,66
40600,59
40610,73
40620,72
40630,75
40640,80
40650,68
40660,60
40670,83
40680,51
40690,75
40700,71
40710,79
40720,73
40730,68
40740,68
40750,68
40760,72
40770,70
40780,58
40790,63
40800,59
40810,66
40820,52
40830,62
40840,72
40850,51
40860,82
40870,59
40880,74
40890,74
40900,50
40910,69
40920,73
40930,74
40940,78
40950,60
40960,62
40970,71
40980,64
40990,83
41000,62
41010,76
41020,70
41030,76
41040,60
41050,68
41060,74
41070,88
41080,62
41090,80
41100,70
41110,70
41120,72
41130,67
41140,59
41150,75
41160,71
41170,65
41180,51
41190,63
41200,79
41210,58
41220,71
41230,55
41240,64
41250,65
41260,61
41270,75
41280,61
41290,66
41300,71
41310,69
41320,74
41330,67
41340,63
41350,68
41360,72
41370,67
41380,68
41390,53
41400,81
41410,61
41420,60
41430,63
41440,63
41450,67
41460,68
41470,63
41480,71
41490,68
41500,57
41510,72
41520,71
41530,58
41540,55
41550,60
41560,67
41570,59
41580,62
41590,59
41600,67
41610,61
41620,57
41630,62
41640,66
41650,76
41660,59
41670,74
41680,60
41690,66
41700,70
41710,62
41720,68
41730,57
41740,56
41750,67
41760,68
41770,52
41780,55
41790,81
41800,75
41810,66
41820,60
41830,84
41840,78
41850,73
41860,47
41870,58
41880,63
41890,71
41900,59
41910,58
41920,81
41930,59
41940,71
41950,67
41960,58
41970,62
41980,54
41990,66
42000,64
42010,56
42020,47
42030,52
42040,70
42050,59
42060,58
42070,71
42080,57
42090,61
42100,67
42110,61
42120,65
42130,80
42140,76
42150,68
42160,41
42170,67
42180,60
42190,68
42200,71
42210,60
42220,77
42230,42
42240,69
42250,58
42260,73
42270,54
42280,62
42290,59
42300,58
42310,71
42320,54
42330,68
42340,86
42350,69
42360,51
42370,70
42380,64
42390,66
42400,55
42410,67
42420,62
42430,61
42440,51
42450,56
42460,71
42470,54
42480,75
42490,60
42500,47
42510,69
42520,59
42530,66
42540,60
42550,71
42560,63
42570,70
42580,76
42590,55
42600,57
42610,54
42620,71
42630,56
42640,56
42650,69
42660,59
42670,55
42680,64
42690,65
42700,63
42710,54
42720,66
42730,63
42740,76
42750,61
42760,60
42770,70
42780,65
42790,63
42800,64
42810,63
42820,57
42830,57
42840,60
42850,76
42860,70
42870,57
42880,72
42890,47
42900,52
42910,68
42920,66
42930,69
42940,63
42950,81
42960,55
42970,66
42980,56
42990,65
43000,59
43010,63
43020,78
43030,74
43040,68
43050,70
43060,78
43070,54
43080,58
43090,57
43100,61
43110,59
43120,52
43130,57
43140,75
43150,68
43160,70
43170,71
43180,67
43190,66
43200,73
43210,55
43220,60
43230,67
43240,60
43250,75
43260,50
43270,71
43280,55
43290,62
43300,58
43310,50
43320,70
43330,68
43340,52
43350,71
43360,65
43370,70
43380,55
43390,71
43400,59
43410,77
43420,60
43430,81
43440,70
43450,51
43460,62
43470,56
43480,65
43490,42
43500,60
43510,72
43520,62
43530,59
43540,67
43550,55
43560,60
43570,50
43580,59
43590,50
43600,71
43610,64
43620,63
43630,53
43640,64
43650,61
43660,69
43670,53
43680,67
43690,48
43700,66
43710,53
43720,69
43730,61
43740,59
43750,50
43760,72
43770,60
43780,49
43790,65
43800,59
43810,50
43820,64
43830,49
43840,53
43850,60
43860,69
43870,61
43880,63
43890,65
43900,57
43910,62
43920,59
43930,66
43940,64
43950,64
43960,58
43970,56
43980,56
43990,58
44000,50
44010,57
44020,58
44030,65
44040,57
44050,58
44060,72
44070,52
44080,63
44090,59
44100,63
44110,64
44120,54
44130,54
44140,63
44150,36
44160,57
44170,59
44180,64
44190,53
44200,50
44210,51
44220,37
44230,55
44240,48
44250,63
44260,58
44270,50
44280,68
44290,54
44300,70
44310,53
44320,71
44330,53
44340,50
44350,79
44360,57
44370,62
44380,51
44390,80
44400,56
44410,66
44420,58
44430,62
44440,55
44450,68
44460,54
44470,60
44480,50
44490,52
44500,52
44510,52
44520,58
44530,64
44540,59
44550,47
44560,61
44570,54
44580,72
44590,59
44600,61
44610,65
44620,56
44630,52
44640,71
44650,53
44660,60
44670,68
44680,60
44690,52
44700,67
44710,55
44720,57
44730,62
44740,65
44750,54
44760,63
44770,72
44780,49
44790,41
44800,61
44810,59
44820,55
44830,52
44840,59
44850,60
44860,49
44870,54
44880,57
44890,45
44900,58
44910,62
44920,46
44930,57
44940,59
44950,75
44960,72
44970,48
44980,68
44990,60
45000,54
45010,47
45020,58
45030,54
45040,61
45050,57
45060,59
45070,52
45080,69
45090,66
45100,53
45110,48
45120,61
45130,59
45140,62
45150,60
45160,55
45170,60
45180,62
45190,63
45200,53
45210,59
45220,71
45230,62
45240,62
45250,64
45260,58
45270,43
45280,62
45290,69
45300,59
45310,52
45320,42
45330,48
45340,53
45350,69
45360,61
45370,55
45380,50
45390,57
45400,64
45410,58
45420,53
45430,57
45440,56
45450,62
45460,51
45470,56
45480,56
45490,62
45500,52
45510,52
45520,59
45530,48
45540,53
45550,57
45560,57
45570,64
45580,56
45590,59
45600,48
45610,66
45620,63
45630,35
45640,66
45650,63
45660,68
45670,44
45680,70
45690,55
45700,64
45710,36
45720,66
45730,54
45740,57
45750,66
45760,51
45770,50
45780,50
45790,51
45800,71
45810,70
45820,56
45830,61
45840,62
45850,66
45860,64
45870,49
45880,60
45890,55
45900,57
45910,53
45920,42
45930,59
45940,68
45950,59
45960,56
45970,50
45980,54
45990,53
46000,52
46010,61
46020,66
46030,49
46040,51
46050,60
46060,60
46070,68
46080,43
46090,60
46100,64
46110,49
46120,50
46130,52
46140,54
46150,64
46160,51
46170,59
46180,64
46190,54
46200,67
46210,50
46220,55
46230,64
46240,57
46250,42
46260,46
46270,65
46280,53
46290,50
46300,64
46310,48
46320,54
46330,66
46340,61
46350,45
46360,56
46370,62
46380,44
46390,60
46400,59
46410,47
46420,52
46430,73
46440,49
46450,58
46460,54
46470,63
46480,52
46490,52
46500,56
46510,50
46520,55
46530,37
46540,58
46550,55
46560,59
46570,60
46580,55
46590,57
46600,67
46610,43
46620,62
46630,50
46640,60
46650,54
46660,51
46670,48
46680,58
46690,48
46700,69
46710,42
46720,61
46730,44
46740,49
46750,50
46760,67
46770,46
46780,51
46790,65
46800,56
46810,54
46820,53
46830,49
46840,63
46850,65
46860,42
46870,49
46880,66
46890,57
46900,49
46910,56
46920,49
46930,61
46940,43
46950,70
46960,53
46970,55
46980,48
46990,52
47000,50
47010,46
47020,56
47030,48
47040,53
47050,66
47060,56
47070,62
47080,50
47090,62
47100,53
47110,58
47120,49
47130,62
47140,53
47150,55
47160,57
47170,49
47180,61
47190,53
47200,46
47210,59
47220,59
47230,66
47240,42
47250,48
47260,58
47270,46
47280,44
47290,56
47300,62
47310,50
47320,58
47330,46
47340,45
47350,49
47360,60
47370,46
47380,56
47390,56
47400,65
47410,47
47420,46
47430,70
47440,56
47450,57
47460,54
47470,56
47480,42
47490,49
47500,52
47510,63
47520,48
47530,55
47540,58
47550,67
47560,45
47570,47
47580,45
47590,48
47600,51
47610,50
47620,48
47630,57
47640,50
47650,51
47660,53
47670,62
47680,52
47690,47
47700,52
47710,38
47720,58
47730,47
47740,49
47750,59
47760,59
47770,44
47780,49
47790,56
47800,39
47810,43
47820,47
47830,45
47840,43
47850,51
47860,50
47870,40
47880,58
47890,62
47900,55
47910,49
47920,44
47930,52
47940,56
47950,55
47960,58
47970,47
47980,49
47990,44
48000,46
48010,57
48020,44
48030,47
48040,51
48050,54
48060,43
48070,55
48080,48
48090,62
48100,53
48110,51
48120,56
48130,53
48140,70
48150,64
48160,57
48170,50
48180,51
48190,62
48200,42
48210,55
48220,47
48230,53
48240,51
48250,51
48260,45
48270,47
48280,59
48290,56
48300,43
48310,46
48320,45
48330,51
48340,56
48350,60
48360,54
48370,62
48380,35
48390,49
48400,52
48410,36
48420,55
48430,39
48440,62
48450,49
48460,50
48470,44
48480,50
48490,50
48500,51
48510,48
48520,47
48530,48
48540,53
48550,53
48560,44
48570,54
48580,36
48590,60
48600,51
48610,38
48620,48
48630,57
48640,52
48650,49
48660,42
48670,50
48680,53
48690,51
48700,37
48710,53
48720,52
48730,55
48740,57
48750,49
48760,37
48770,41
48780,56
48790,39
48800,66
48810,46
48820,44
48830,51
48840,63
48850,53
48860,48
48870,46
48880,51
48890,48
48900,58
48910,44
48920,53
48930,58
48940,37
48950,54
48960,50
48970,44
48980,53
48990,45
49000,42
49010,43
49020,55
49030,55
49040,41
49050,44
49060,45
49070,66
49080,48
49090,58
49100,61
49110,37
49120,46
49130,50
49140,43
49150,45
49160,51
49170,53
49180,54
49190,56
49200,58
49210,38
49220,57
49230,37
49240,36
49250,57
49260,63
49270,55
49280,40
49290,45
49300,56
49310,56
49320,42
49330,63
49340,60
49350,50
49360,44
49370,46
49380,55
49390,49
49400,51
49410,36
49420,39
49430,50
49440,44
49450,58
49460,68
49470,40
49480,52
49490,40
49500,56
49510,52
49520,62
49530,55
49540,53
49550,52
49560,43
49570,36
49580,47
49590,51
49600,47
49610,43
49620,66
49630,68
49640,49
49650,52
49660,42
49670,49
49680,41
49690,59
49700,51
49710,46
49720,39
49730,47
49740,52
49750,41
49760,55
49770,36
49780,58
49790,65
49800,46
49810,45
49820,36
49830,52
49840,47
49850,46
49860,40
49870,50
49880,48
49890,50
49900,48
49910,54
49920,47
49930,56
49940,65
49950,48
49960,43
49970,48
49980,52
49990,34
50000,45
50010,47
50020,42
50030,47
50040,41
50050,34
50060,58
50070,49
50080,49
50090,44
50100,47
50110,42
50120,43
50130,46
50140,49
50150,47
50160,45
50170,48
50180,48
50190,53
50200,46
50210,44
50220,35
50230,42
50240,64
50250,55
50260,36
50270,39
50280,49
50290,48
50300,46
50310,62
50320,41
50330,53
50340,48
50350,58
50360,30
50370,48
50380,58
50390,44
50400,57
50410,39
50420,42
50430,41
50440,48
50450,41
50460,42
50470,47
50480,52
50490,56
50500,50
50510,41
50520,49
50530,44
50540,46
50550,41
50560,49
50570,40
50580,49
50590,56
50600,61
50610,41
50620,48
50630,44
50640,49
50650,44
50660,35
50670,51
50680,43
50690,48
50700,55
50710,47
50720,55
50730,44
50740,48
50750,52
50760,30
50770,46
50780,39
50790,55
50800,39
50810,47
50820,43
50830,63
50840,46
50850,46
50860,51
50870,41
50880,43
50890,40
50900,55
50910,54
50920,45
50930,39
50940,50
50950,46
50960,50
50970,53
50980,37
50990,35
51000,46
51010,43
51020,34
51030,58
51040,55
51050,45
51060,60
51070,49
51080,56
51090,53
51100,44
51110,52
51120,53
51130,38
51140,43
51150,36
51160,44
51170,45
51180,56
51190,57
51200,39
51210,42
51220,53
51230,56
51240,61
51250,31
51260,49
51270,39
51280,37
51290,46
51300,48
51310,51
51320,47
51330,44
51340,41
51350,40
51360,42
51370,31
51380,33
51390,63
51400,53
51410,45
51420,36
51430,56
51440,42
51450,41
51460,50
51470,49
51480,46
51490,41
51500,41
51510,42
51520,29
51530,45
51540,54
51550,40
51560,42
51570,45
51580,38
51590,53
51600,40
51610,46
51620,38
51630,47
51640,48
51650,44
51660,51
51670,38
51680,43
51690,40
51700,41
51710,55
51720,49
51730,39
51740,47
51750,49
51760,52
51770,54
51780,41
51790,42
51800,55
51810,47
51820,43
51830,49
51840,47
51850,42
51860,47
51870,51
51880,37
51890,47
51900,50
51910,30
51920,55
51930,38
51940,48
51950,57
51960,50
51970,54
51980,42
51990,51
52000,37
52010,54
52020,37
52030,46
52040,37
52050,47
52060,37
52070,34
52080,49
52090,41
52100,38
52110,60
52120,49
52130,45
52140,46
52150,54
52160,39
52170,46
52180,53
52190,55
52200,42
52210,46
52220,38
52230,57
52240,38
52250,50
52260,46
52270,59
52280,53
52290,33
52300,54
52310,40
52320,35
52330,30
52340,38
52350,46
52360,36
52370,40
52380,39
52390,48
52400,52
52410,35
52420,39
52430,45
52440,38
52450,43
52460,52
52470,45
52480,37
52490,52
52500,50
52510,45
52520,56
52530,38
52540,43
52550,35
52560,45
52570,47
52580,63
52590,43
52600,46
52610,39
52620,43
52630,37
52640,50
52650,48
52660,55
52670,47
52680,53
52690,45
52700,57
52710,49
52720,54
52730,39
52740,46
52750,48
52760,36
52770,39
52780,47
52790,52
52800,46
52810,48
52820,38
52830,40
52840,29
52850,38
52860,36
52870,38
52880,36
52890,38
52900,48
52910,52
52920,41
52930,38
52940,44
52950,45
52960,45
52970,58
52980,46
52990,46
53000,46
53010,48
53020,58
53030,44
53040,47
53050,45
53060,50
53070,43
53080,42
53090,40
53100,57
53110,50
53120,48
53130,36
53140,53
53150,44
53160,44
53170,29
53180,42
53190,47
53200,50
53210,48
53220,46
53230,46
53240,47
53250,39
53260,47
53270,42
53280,54
53290,51
53300,42
53310,49
53320,39
53330,43
53340,51
53350,60
53360,47
53370,46
53380,40
53390,44
53400,39
53410,45
53420,41
53430,43
53440,47
53450,46
53460,55
53470,53
53480,48
53490,47
53500,44
53510,45
53520,38
53530,38
53540,41
53550,52
53560,36
53570,40
53580,40
53590,34
53600,44
53610,50
53620,47
53630,41
53640,54
53650,49
53660,42
53670,46
53680,45
53690,44
53700,46
53710,39
53720,28
53730,35
53740,56
53750,32
53760,57
53770,47
53780,39
53790,38
53800,41
53810,41
53820,50
53830,44
53840,47
53850,36
53860,41
53870,44
53880,48
53890,38
53900,38
53910,49
53920,48
53930,29
53940,47
53950,35
53960,37
53970,37
53980,46
53990,41
54000,37
54010,33
54020,46
54030,38
54040,54
54050,54
54060,44
54070,47
54080,48
54090,33
54100,39
54110,38
54120,36
54130,45
54140,37
54150,53
54160,40
54170,47
54180,33
54190,52
54200,36
54210,45
54220,39
54230,43
54240,42
54250,46
54260,53
54270,47
54280,34
54290,35
54300,38
54310,45
54320,47
54330,42
54340,52
54350,42
54360,51
54370,41
54380,48
54390,44
54400,47
54410,41
54420,39
54430,40
54440,45
54450,43
54460,28
54470,41
54480,38
54490,53
54500,42
54510,49
54520,37
54530,32
54540,38
54550,42
54560,37
54570,35
54580,48
54590,42
54600,49
54610,44
